Product Name,Price,Rating,Number of Reviews,Amount of products sold out,Product Link,Actual listed price
"DOOGEE Blade 10 Max Rugged Smartphone Unlocked, 10300mAh Rugged Phone, 6.56"" HD+ 1.54"" Dual Screen,20GB+256GB/2TB,4G Dual SIM Android 14 Waterproof Phone,3 Card Slots/NFC/Face Unlock/Fingerprint/OTG",$299,4.8 out of 5 stars,28,,https://www.amazon.com/DOOGEE-Max-Rugged-Smartphone-Fingerprint/dp/B0D9278V1Y/ref=sr_1_96?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9._yVWqY9VymTQWi4Ec4XyCKDkqVLRTK0nCovJK9QX40_i8c8S3myUGEhGEU7JHYwUiveaQ5fiCIwxLLBqeF0rzY3eAtE0bhA2NKZk2o6gXxXnFqv8fSTNIFULjfZoI9gsy1CW6h6rFAK0dnjMgTjNdlUiK5_qpQzUBkcyfx-RmdnAoeqUjM7B2rU_MIJThCYShBfkSQ7-FQvekWHMCesPgXsOW1VkJB9XR7IwSkD5FB8.H0uYPE2YvdRfwj3RCBj_OD5GJO3IK5XebyqB-QwKGJM&dib_tag=se&keywords=smartphones&qid=1735657964&sprefix=smartphones%2Caps%2C212&sr=8-96&xpid=7-jNfIGsSwLb8,
"Motorola Moto G54 5G Dual SIM | 8+256GB ROM | GSM Unlocked Smartphone | 6.5"" 120Hz IPS LCD Display | Android 13 | 50MP Camera | Li-Po 6000 mAh Battery | International Model - (Spatial Black)",$174,3.4 out of 5 stars,142,,https://www.amazon.com/Motorola-Unlocked-Smartphone-Display-International/dp/B0CP6DB1YG/ref=sr_1_97?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-97&xpid=7-jNfIGsSwLb8,$194.99
BLU F5| 5G | 2024 | All-Day Battery | Unlocked | 6.6” HD+ Display | 128GB | Dual 50MP | US Version | Green,$129,4.1 out of 5 stars,20,100+ bought in past month,https://www.amazon.com/BLU-All-Day-Battery-Unlocked-Display/dp/B0DGWM3C9Y/ref=sr_1_98?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-98&xpid=7-jNfIGsSwLb8,
Unlocked Cellphone Pixel 8 PRO Smartphone Android 13 Unlocked Phone with 6.8-inch Display/ 108MP+48MP Camera/Dual SIM/8GB+256GB/6800mAh/FACE ID/Fingerprint/5G Mobile Phone (Black),$169,2.0 out of 5 stars,16,50+ bought in past month,https://www.amazon.com/MechanicalZeal-Unlocked-Cellphone-Smartphone-Fingerprint/dp/B0DK13VH1P/ref=sr_1_99?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-99&xpid=7-jNfIGsSwLb8,$269.99
Pixel 8 PRO Unlocked Cellphone Smartphone Android 13 Unlocked Phone with 6.8-inch Display/ 108MP+48MP Camera/Dual SIM/8GB+256GB/6800mAh/FACE ID/Fingerprint/5G Mobile Phone(Blue),$169,1.9 out of 5 stars,26,,https://www.amazon.com/HabitualColors-Pixel-Cellphone-Smartphone-Fingerprint/dp/B0DJRPXL9L/ref=sr_1_100?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-100&xpid=7-jNfIGsSwLb8,
"Blackview Wave 6C Unlocked Android Phones, Android 13 Smartphones, 6.52"" HD+, 5100mAh 10W Fast, Octa-Core 4GB+32GB/SD 1TB Smart Phone, 8MP+5MP, 3 Card Slots, Face ID Unlock Phone, 4G Dual SIM Phone",$92,3.9 out of 5 stars,50,100+ bought in past month,https://www.amazon.com/Blackview-Unlocked-Android-Smartphones-Octa-Core/dp/B0CRZ48CKV/ref=sr_1_101?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-101&xpid=7-jNfIGsSwLb8,$109.99
Motorola Moto G Pure | 2021 | 2-Day battery | Unlocked | Made for US by Motorola | 3/32GB | 13MP Camera | Deep Indigo,$119,4.1 out of 5 stars,2.1K,100+ bought in past month,https://www.amazon.com/battery-Unlocked-Motorola-Camera-Indigo/dp/B09BTB5MKT/ref=sr_1_102?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-102&xpid=7-jNfIGsSwLb8,
"nubia Z70 Ultra 5g Android Cellphone - Snapdragon 8 Elite Smartphone with Triple Cameras, UDC Tech, Unlocked Phone with 144Hz 6.85"" AMOLED Screen, 6150mAh, 80W Fast Charging, IP68&IP69 Waterproof",$849,5.0 out of 5 stars,1,,https://www.amazon.com/nubia-Z70-Ultra-Android-Cellphone/dp/B0DM5YXL8F/ref=sr_1_103?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-103&xpid=7-jNfIGsSwLb8,
"TCL 505S (256GB, 14GB RAM*) 6.75"" 90HZ LCD, 50MP Dual Camera, Helio G36, All Day Battery (International Model Factory Unlocked US + Global 4G LTE) T509A (W/256GB SD Card, Space Gray)",$109,2.7 out of 5 stars,5,50+ bought in past month,https://www.amazon.com/TCL-Battery-International-Factory-Unlocked/dp/B0DK7PVGF7/ref=sr_1_104?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-104&xpid=7-jNfIGsSwLb8,$129.99
Nokia C2 2E | Android 11 (Go Edition) | Unlocked Smartphone | All Day Battery | Dual SIM | 2/32GB | 5.7-Inch Screen | International Version | Blue,$nan,3.4 out of 5 stars,39,50+ bought in past month,https://www.amazon.com/Nokia-Android-Unlocked-Smartphone-5-7-Inch/dp/B0CJCVV96Z/ref=sr_1_105?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-105&xpid=7-jNfIGsSwLb8,
Motorola Edge + |2022| 4800mAh Battery | Unlocked | Made for US 8/512GB | 50MP Camera | Cosmos Blue,$269,4.1 out of 5 stars,1.3K,100+ bought in past month,https://www.amazon.com/Motorola-4800mAh-Battery-Unlocked-Camera/dp/B09TG89P52/ref=sr_1_106?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-106&xpid=7-jNfIGsSwLb8,
"FOSSIBOT F105 Rugged Phone Unlocked - 10300mAh Battery Cell Phone, 6.74'' HD+Display, 12GB RAM+64GB/1TB ROM, 20MP Camera, 4G Dual SIM Android 14 Smartphone, IP68/IP69K Waterproof phone, OTG/GPS- Black",$139,4.4 out of 5 stars,65,,https://www.amazon.com/FOSSIBOT-F105-Rugged-Phone-Unlocked/dp/B0D73PMZZM/ref=sr_1_107?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-107&xpid=7-jNfIGsSwLb8,
"Reno 11 Pro Unlocked Android Cell Phone 6.7 Inch HD Screen Unlocked Phone 8-Core 8GB+256GB Android Phone 50MP+13MP Camera 6000mAh Battery Super Endurance, 5G Dual SIM Card Android Phone (Rock Grey.)",$99,4.5 out of 5 stars,8,,https://www.amazon.com/Reno-11-Pro-Unlocked-Endurance/dp/B0DLW6CB59/ref=sr_1_108?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-108&xpid=7-jNfIGsSwLb8,$108.99
"SAMSUNG Galaxy Z Flip 6 AI Cell Phone, 512GB Unlocked Android Smartphone, FlexCam, Photo Assist, Camcorder Mode, Live Interpreter, Foldable Design, 2024, US 1 Yr Manufacturer Warranty, Mint","$1,055",3.8 out of 5 stars,280,50+ bought in past month,https://www.amazon.com/SAMSUNG-Smartphone-Camcorder-Interpreter-Manufacturer/dp/B0D193X4X8/ref=sr_1_109_mod_primary_new?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-109&xpid=7-jNfIGsSwLb8,"$1,219.99"
X1 2024 New 4G LTE GSM Unlocked Cell Phone 6.5” HD+ Screen Mobile Phones 4000mAh Android 10 Smart Phone 16MP Smartphone Dual SIM (for T-Mobile Metro Mint Tello USA Market) Face Unlock (Gold),$68,3.3 out of 5 stars,87,100+ bought in past month,https://www.amazon.com/HeyxFome-Unlocked-4000mAh-Smartphone-T-Mobile/dp/B0CJ7WNXJ5/ref=sr_1_110?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-110&xpid=7-jNfIGsSwLb8,
Samsung Galaxy A55 5G A556E 128GB Dual-SIM GSM Unlocked Android Smartphone (Latin Variant/US Compatible LTE) - Awesome Lilac,$nan,4.3 out of 5 stars,200,100+ bought in past month,https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Smartphone-Compatible/dp/B0CYHLPTTJ/ref=sr_1_111?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-111&xpid=7-jNfIGsSwLb8,
Samsung Galaxy A35 5G A356E 256GB Dual-SIM GSM Unlocked Android Smartphone (Latin Variant/US Compatible LTE) - Awesome Lemon,$299,4.2 out of 5 stars,49,50+ bought in past month,https://www.amazon.com/A35-Dual-SIM-Unlocked-Smartphone-Compatible/dp/B0CY8RCK75/ref=sr_1_112_mod_primary_new?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.aGIvBDtSpDf6nsSPR3bADO2hOtqH7g2WcGXBW0cpJH4LuhTIyhXiZzbS65SgR49MYwixouAjcsljjkAH2jWYtjWx8N2xsrsyrE1y41OjZSQR75ROVn_LHw7eOId-wTJgAx5Xm4W7HJj2_Cq9C_L_OZkSFOzdxjYGKkmgKiG3rPY9Buy-VqI-RSN3p5dv_CJPPGJYc3xA7DWc8bXyzgm29R-S5HSBviHiLuTHcoK6irM.L7ZYFul4c4f2OsXXk326ABz0CofREBQNjNVZb8JAlwU&dib_tag=se&keywords=smartphones&qid=1735657973&sprefix=smartphones%2Caps%2C212&sr=8-112&xpid=7-jNfIGsSwLb8,
"A14 Pro Max 5G Unlocked Smartphone,6GB+256GB, for Android 13, 6.8"" FHD Unlocked Cell Phone, 6800mAh, Battery Fast Charging,48MP+108MP Dual Camera/Dual SIM/Face ID 5G Phone (Black)",$158,5.0 out of 5 stars,12,,https://www.amazon.com/A14-Unlocked-Smartphone-Android-Charging/dp/B0DQDJJ9VS/ref=sr_1_113?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-113&xpid=7-jNfIGsSwLb8,
Reno 11 Pro Unlocked Phone 6.7-inch HD LCD Unlocked Android Phone 8GB+256GB Android 13 Smartphone 6000 mAh Large Battery Unlocked Phone 50MP+13MP Camera Dual SIM (Jade Green),$99,2.3 out of 5 stars,25,,https://www.amazon.com/XUANMEIKE-Pro-Unlocked-6-7-inch-Smartphone/dp/B0D7HTHNW7/ref=sr_1_114?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-114&xpid=7-jNfIGsSwLb8,
Nokia C32 | Android 13 | 3-Day Battery | Dual SIM | 50MP Dual Camera | 4/128GB | 6.5-Inch Screen | Unlocked GSM Smartphone | Not Compatible with Verizon or AT&T | Autumn Green,$129,4.0 out of 5 stars,5,50+ bought in past month,https://www.amazon.com/Nokia-6-5-Inch-Unlocked-Smartphone-Compatible/dp/B0D7G4CWY9/ref=sr_1_115?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-115&xpid=7-jNfIGsSwLb8,
"I15 Pro MAX Unlocked Phone, The Phone Battery 6800mAh 6.82"" HD Screen Cell Phone, Android 13.0 6+256GB with 128GB Memory Card Smartphone, Face ID/Fingerprint Lock/5G/GPS (Purple)",$nan,2.0 out of 5 stars,3,,https://www.amazon.com/Fadnou-I15-Unlocked-Smartphone-Fingerprint/dp/B0DKZ2P3MT/ref=sr_1_116?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-116&xpid=7-jNfIGsSwLb8,
OnePlus 10 Pro | 5G Android Smartphone | 8GB+128GB | U.S. Unlocked | Triple Camera co-Developed with Hasselblad | Volcanic Black,$397,4.3 out of 5 stars,1K,50+ bought in past month,https://www.amazon.com/OnePlus-Smartphone-Unlocked-co-Developed-Hasselblad/dp/B09S8BV4D9/ref=sr_1_117?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-117&xpid=7-jNfIGsSwLb8,
"Unlocked Cell Phones, X24 Ultra Unlocked Android Smart Phone, Dual SIM 5G mobile phones, 8+256GB with 128GB Memory Card, 108MP Camera, 6.8"" HD Display, 6800mAh, Face ID, GPS, AT&T, 5G (Titanium Gray)",$169,5.0 out of 5 stars,2,,https://www.amazon.com/Unlocked-X24-Ultra-Android-Titanium/dp/B0DPFXRY12/ref=sr_1_118?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-118&xpid=7-jNfIGsSwLb8,
"Mini 4G Smartphone Unlocked, 3.0 Inch Dual Sim Quad Core Mini Phone Premium Child Phone Small Phone Student Pocket Cellphone, 3+32GB (Purple)",$69,3.8 out of 5 stars,97,50+ bought in past month,https://www.amazon.com/Smartphone-Unlocked-Premium-Student-Cellphone/dp/B0CWXWMSMG/ref=sr_1_119?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-119&xpid=7-jNfIGsSwLb8,
"DOOGEE Blade10 Power Rugged Smartphone Unlocked,24GB+256GB/2TB, 10300mAh Rugged Phone, 6.6''HD+90Hz Android 14 Cell Phone, 50MP Camera, 3 Card Slots/Face Unlock/Fingerprint/NFC/Wi-Fi6E/IP69K",$239,5.0 out of 5 stars,11,,https://www.amazon.com/DOOGEE-Smartphone-Unlocked-10300mAh-Fingerprint/dp/B0DNMXNNYZ/ref=sr_1_120?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.heA4tpkdtSl0AIXZHDRO-xw-b8utvxwUIrXLdMzhPmKIOPrsWzeNlgwKJGJh7gK0F7WrLImzwVkbMq1us_QYHlQMw3wW6rGuvZRkHyELABlcRY8uL0gj3rJlz9DnFxgEEH9UhBeOWfiWVFpPQwNLCiKPuCPcHSROZY-ch5GMEZOss6syKjaG3xnHCfqlJe6r9xNkhhaT-WBZfZMOIzog3FaSolbvVii1jJm--cHBF3A.uUEyYfBYSg07RYb-MX4hpjUmIiQ5uoTnheOc3SUgtyU&dib_tag=se&keywords=smartphones&qid=1735657984&sprefix=smartphones%2Caps%2C212&sr=8-120&xpid=7-jNfIGsSwLb8,
